sep=;
TimeStamp;Domain;Severity;Number;Header;Reason;Cause;Action
"10/10/2019 2:15:39 PM";"System";"Warning";"20305";"Fan malfunction";"Cabinet cool fan 1 malfunction.";"";"Check1. Fan hardware.2. Fan cabling.3. Panel unit supervision."
"10/10/2019 2:15:39 PM";"System";"Warning";"20303";"Fan malfunction";"Drive system cool fan 3 malfunction.";"";"Check1. Fan hardware.2. Fan cabling.3. Panel unit supervision."
"10/10/2019 2:14:40 PM";"Operational";"Info";"10053";"Regain ready";"The regain movement is ready";"";""
"10/10/2019 2:14:40 PM";"Operational";"Info";"10052";"Regain start";"A regain movement has started";"";""
"10/10/2019 2:14:40 PM";"Operational";"Info";"10011";"Motors on state";"";"";""
"10/10/2019 2:14:40 PM";"Operational";"Info";"10008";"Program restarted";"The task MAIN has restarted to execute. The originator is an extern client.";"";""
"10/10/2019 2:14:09 PM";"Connected Services";"Info";"178401";"Controller script of type Alarm successfully completed";"";"";""
"10/10/2019 2:12:55 PM";"Operational";"Info";"10010";"Motors off state";"";"";""
"10/10/2019 2:12:55 PM";"Operational";"Info";"10005";"Program stopped";"The task MAIN has stopped. The reason is that an external or internal stop has occurred.";"";""
"10/10/2019 2:10:37 PM";"System";"Warning";"20306";"Fan malfunction";"Cabinet cool fan 2 malfunction.";"";"Check1. Fan hardware.2. Fan cabling.3. Panel unit supervision."
"10/10/2019 2:10:37 PM";"System";"Warning";"20305";"Fan malfunction";"Cabinet cool fan 1 malfunction.";"";"Check1. Fan hardware.2. Fan cabling.3. Panel unit supervision."
"10/10/2019 2:10:37 PM";"System";"Warning";"20303";"Fan malfunction";"Drive system cool fan 3 malfunction.";"";"Check1. Fan hardware.2. Fan cabling.3. Panel unit supervision."
"10/10/2019 2:09:39 PM";"Operational";"Info";"10053";"Regain ready";"The regain movement is ready";"";""
"10/10/2019 2:09:39 PM";"Operational";"Info";"10008";"Program restarted";"The task MAIN has restarted to execute. The originator is an extern client.";"";""
"10/10/2019 2:09:38 PM";"Operational";"Info";"10052";"Regain start";"A regain movement has started";"";""
"10/10/2019 2:09:38 PM";"Operational";"Info";"10011";"Motors on state";"";"";""
"10/10/2019 2:08:16 PM";"Connected Services";"Info";"178401";"Controller script of type Alarm successfully completed";"";"";""
"10/10/2019 2:06:57 PM";"Operational";"Info";"10010";"Motors off state";"";"";""
"10/10/2019 2:06:57 PM";"Operational";"Info";"10005";"Program stopped";"The task MAIN has stopped. The reason is that an external or internal stop has occurred.";"";""
"10/10/2019 2:04:54 PM";"System";"Warning";"20306";"Fan malfunction";"Cabinet cool fan 2 malfunction.";"";"Check1. Fan hardware.2. Fan cabling.3. Panel unit supervision."
"10/10/2019 2:04:54 PM";"System";"Warning";"20305";"Fan malfunction";"Cabinet cool fan 1 malfunction.";"";"Check1. Fan hardware.2. Fan cabling.3. Panel unit supervision."
"10/10/2019 2:04:54 PM";"System";"Warning";"20303";"Fan malfunction";"Drive system cool fan 3 malfunction.";"";"Check1. Fan hardware.2. Fan cabling.3. Panel unit supervision."
"10/10/2019 2:03:56 PM";"Operational";"Info";"10053";"Regain ready";"The regain movement is ready";"";""
"10/10/2019 2:03:56 PM";"Operational";"Info";"10008";"Program restarted";"The task MAIN has restarted to execute. The originator is an extern client.";"";""
"10/10/2019 2:03:55 PM";"Operational";"Info";"10052";"Regain start";"A regain movement has started";"";""
"10/10/2019 2:03:55 PM";"Operational";"Info";"10011";"Motors on state";"";"";""
"10/10/2019 2:03:44 PM";"Operational";"Info";"10010";"Motors off state";"";"";""
"10/10/2019 2:03:44 PM";"Operational";"Info";"10005";"Program stopped";"The task MAIN has stopped. The reason is that an external or internal stop has occurred.";"";""
"10/10/2019 2:02:51 PM";"Connected Services";"Info";"178401";"Controller script of type Alarm successfully completed";"";"";""
"10/10/2019 1:59:54 PM";"System";"Warning";"20306";"Fan malfunction";"Cabinet cool fan 2 malfunction.";"";"Check1. Fan hardware.2. Fan cabling.3. Panel unit supervision."
"10/10/2019 1:59:54 PM";"System";"Warning";"20305";"Fan malfunction";"Cabinet cool fan 1 malfunction.";"";"Check1. Fan hardware.2. Fan cabling.3. Panel unit supervision."
"10/10/2019 1:59:54 PM";"System";"Warning";"20303";"Fan malfunction";"Drive system cool fan 3 malfunction.";"";"Check1. Fan hardware.2. Fan cabling.3. Panel unit supervision."
"10/10/2019 1:58:56 PM";"Operational";"Info";"10053";"Regain ready";"The regain movement is ready";"";""
"10/10/2019 1:58:56 PM";"Operational";"Info";"10008";"Program restarted";"The task MAIN has restarted to execute. The originator is an extern client.";"";""
"10/10/2019 1:58:55 PM";"Operational";"Info";"10052";"Regain start";"A regain movement has started";"";""
"10/10/2019 1:58:55 PM";"Operational";"Info";"10011";"Motors on state";"";"";""
"10/10/2019 1:58:29 PM";"Operational";"Info";"10010";"Motors off state";"";"";""
"10/10/2019 1:47:30 PM";"System";"Error";"20205";"Auto Stop open";"";"";""
"10/10/2019 1:47:30 PM";"Operational";"Info";"10005";"Program stopped";"The task MAIN has stopped. The reason is that an external or internal stop has occurred.";"";""
"10/10/2019 1:47:29 PM";"Operational";"Info";"10012";"Safety guard stop state";"Runchain opened by any safety guard.";"";"Close runchain, it could be openedby the following devices (if used):Access gate, light screen, servodisconnector or any other safetydevice connected to the runchain."
"10/10/2019 12:38:33 PM";"System";"Warning";"20142";"Start rejected.";"Start/restart of program via System IO not allowed. The reason could be that the robot is outside of regain distance. 139.  20205 Error: Auto Stop open 1010 13:47.29";"";""
"10/10/2019 12:38:33 PM";"System";"Warning";"20054";"Not allowed command";"Not allowed when program is executing.";"";"Stop the program executing."
"10/10/2019 12:22:20 PM";"System";"Warning";"20306";"Fan malfunction";"Cabinet cool fan 2 malfunction.";"";"Check1. Fan hardware.2. Fan cabling.3. Panel unit supervision."
"10/10/2019 12:22:20 PM";"System";"Warning";"20305";"Fan malfunction";"Cabinet cool fan 1 malfunction.";"";"Check1. Fan hardware.2. Fan cabling.3. Panel unit supervision."
"10/10/2019 12:22:20 PM";"System";"Warning";"20303";"Fan malfunction";"Drive system cool fan 3 malfunction.";"";"Check1. Fan hardware.2. Fan cabling.3. Panel unit supervision."
"10/10/2019 12:21:22 PM";"Operational";"Info";"10053";"Regain ready";"The regain movement is ready";"";""
"10/10/2019 12:21:22 PM";"Operational";"Info";"10052";"Regain start";"A regain movement has started";"";""
"10/10/2019 12:21:22 PM";"Operational";"Info";"10011";"Motors on state";"";"";""
"10/10/2019 12:21:22 PM";"Operational";"Info";"10008";"Program restarted";"The task MAIN has restarted to execute. The originator is an extern client.";"";""
"10/10/2019 12:20:00 PM";"Operational";"Info";"10010";"Motors off state";"";"";""
"10/10/2019 12:20:00 PM";"Operational";"Info";"10005";"Program stopped";"The task MAIN has stopped. The reason is that an external or internal stop has occurred.";"";""
"10/10/2019 11:47:01 AM";"Connected Services";"Info";"174030";"Automatic service box/CSE buffer upload";"Upload of console log and/or ELOG service box/CSE buffers";"";""
"10/10/2019 11:31:19 AM";"Connected Services";"Info";"176010";"Scheduled Dynamic Info";"Service box/CSE Scheduled Dynamic Information";"";""
"10/10/2019 8:16:01 AM";"Connected Services";"Info";"178401";"Controller script of type Alarm successfully completed";"";"";""
"10/10/2019 8:12:35 AM";"System";"Warning";"20306";"Fan malfunction";"Cabinet cool fan 2 malfunction.";"";"Check1. Fan hardware.2. Fan cabling.3. Panel unit supervision."
"10/10/2019 8:12:35 AM";"System";"Warning";"20305";"Fan malfunction";"Cabinet cool fan 1 malfunction.";"";"Check1. Fan hardware.2. Fan cabling.3. Panel unit supervision."
"10/10/2019 8:12:35 AM";"System";"Warning";"20303";"Fan malfunction";"Drive system cool fan 3 malfunction.";"";"Check1. Fan hardware.2. Fan cabling.3. Panel unit supervision."
"10/10/2019 8:11:37 AM";"Operational";"Info";"10053";"Regain ready";"The regain movement is ready";"";""
"10/10/2019 8:11:37 AM";"Operational";"Info";"10052";"Regain start";"A regain movement has started";"";""
"10/10/2019 8:11:37 AM";"Operational";"Info";"10011";"Motors on state";"";"";""
"10/10/2019 8:11:37 AM";"Operational";"Info";"10008";"Program restarted";"The task MAIN has restarted to execute. The originator is an extern client.";"";""
"10/10/2019 8:10:35 AM";"Operational";"Info";"10005";"Program stopped";"The task MAIN has stopped. The reason is that an external or internal stop has occurred.";"";""
"10/10/2019 8:10:34 AM";"Operational";"Info";"10010";"Motors off state";"";"";""
"10/10/2019 7:53:57 AM";"Connected Services";"Info";"178401";"Controller script of type Alarm successfully completed";"";"";""
"10/10/2019 7:50:39 AM";"System";"Warning";"20306";"Fan malfunction";"Cabinet cool fan 2 malfunction.";"";"Check1. Fan hardware.2. Fan cabling.3. Panel unit supervision."
"10/10/2019 7:50:39 AM";"System";"Warning";"20305";"Fan malfunction";"Cabinet cool fan 1 malfunction.";"";"Check1. Fan hardware.2. Fan cabling.3. Panel unit supervision."
"10/10/2019 7:50:39 AM";"System";"Warning";"20303";"Fan malfunction";"Drive system cool fan 3 malfunction.";"";"Check1. Fan hardware.2. Fan cabling.3. Panel unit supervision."
"10/10/2019 7:49:40 AM";"Operational";"Info";"10053";"Regain ready";"The regain movement is ready";"";""
"10/10/2019 7:49:40 AM";"Operational";"Info";"10052";"Regain start";"A regain movement has started";"";""
"10/10/2019 7:49:40 AM";"Operational";"Info";"10011";"Motors on state";"";"";""
"10/10/2019 7:49:40 AM";"Operational";"Info";"10008";"Program restarted";"The task MAIN has restarted to execute. The originator is an extern client.";"";""
"10/10/2019 7:48:25 AM";"Operational";"Info";"10010";"Motors off state";"";"";""
"10/10/2019 7:48:25 AM";"Operational";"Info";"10005";"Program stopped";"The task MAIN has stopped. The reason is that an external or internal stop has occurred.";"";""
"10/10/2019 7:43:19 AM";"Connected Services";"Info";"178401";"Controller script of type Alarm successfully completed";"";"";""
"10/10/2019 7:39:35 AM";"Connected Services";"Info";"178401";"Controller script of type System successfully completed";"";"";""
"10/10/2019 7:39:11 AM";"System";"Warning";"20306";"Fan malfunction";"Cabinet cool fan 2 malfunction.";"";"Check1. Fan hardware.2. Fan cabling.3. Panel unit supervision."
"10/10/2019 7:39:11 AM";"System";"Warning";"20305";"Fan malfunction";"Cabinet cool fan 1 malfunction.";"";"Check1. Fan hardware.2. Fan cabling.3. Panel unit supervision."
"10/10/2019 7:39:11 AM";"System";"Warning";"20303";"Fan malfunction";"Drive system cool fan 3 malfunction.";"";"Check1. Fan hardware.2. Fan cabling.3. Panel unit supervision."
"10/10/2019 7:38:10 AM";"Operational";"Info";"10053";"Regain ready";"The regain movement is ready";"";""
"10/10/2019 7:38:10 AM";"Operational";"Info";"10052";"Regain start";"A regain movement has started";"";""
"10/10/2019 7:38:10 AM";"Operational";"Info";"10040";"Program loaded";"The task MAIN has loaded a program or program module. The free user space was 5338416 bytes before this operation and 5305588 bytes after.";"";"Note! 1 Kbyte = 1024 bytes."
"10/10/2019 7:38:10 AM";"Operational";"Info";"10011";"Motors on state";"";"";""
"10/10/2019 7:38:10 AM";"Operational";"Info";"10007";"Program started";"The task MAIN has started to execute. The originator is unknown.";"";""
"10/10/2019 7:38:10 AM";"Operational";"Info";"10005";"Program stopped";"The task MAIN has stopped. The reason is that the event routine for RESET or POWER_ON is ready.";"";""
"10/10/2019 7:38:10 AM";"Operational";"Info";"10002";"Program reset";"The task MAIN has been rewound to its start point.";"";""
"10/10/2019 7:37:44 AM";"Operational";"Info";"10010";"Motors off state";"";"";""
"10/10/2019 7:35:01 AM";"System";"Error";"20208";"Chain switches open";"One or many switches in chain open.";"";""
"10/10/2019 7:35:01 AM";"Operational";"Info";"10012";"Safety guard stop state";"Runchain opened by any safety guard.";"";"Close runchain, it could be openedby the following devices (if used):Access gate, light screen, servodisconnector or any other safetydevice connected to the runchain."
"10/10/2019 7:34:41 AM";"Operational";"Info";"10010";"Motors off state";"";"";""
"10/10/2019 7:33:55 AM";"Connected Services";"Info";"178401";"Controller script of type Alarm successfully completed";"";"";""
"10/10/2019 7:33:01 AM";"System";"Error";"20208";"Chain switches open";"One or many switches in chain open.";"";""
"10/10/2019 7:33:01 AM";"Operational";"Info";"10012";"Safety guard stop state";"Runchain opened by any safety guard.";"";"Close runchain, it could be openedby the following devices (if used):Access gate, light screen, servodisconnector or any other safetydevice connected to the runchain."
"10/10/2019 7:33:00 AM";"Operational";"Info";"10010";"Motors off state";"";"";""
"10/10/2019 7:31:46 AM";"System";"Error";"20208";"Chain switches open";"One or many switches in chain open.";"";""
"10/10/2019 7:31:46 AM";"Operational";"Info";"10012";"Safety guard stop state";"Runchain opened by any safety guard.";"";"Close runchain, it could be openedby the following devices (if used):Access gate, light screen, servodisconnector or any other safetydevice connected to the runchain."
"10/10/2019 7:31:20 AM";"Operational";"Info";"10010";"Motors off state";"";"";""
"10/10/2019 7:30:29 AM";"System";"Warning";"20306";"Fan malfunction";"Cabinet cool fan 2 malfunction.";"";"Check1. Fan hardware.2. Fan cabling.3. Panel unit supervision."
"10/10/2019 7:30:29 AM";"System";"Warning";"20305";"Fan malfunction";"Cabinet cool fan 1 malfunction.";"";"Check1. Fan hardware.2. Fan cabling.3. Panel unit supervision."
"10/10/2019 7:30:26 AM";"System";"Error";"20208";"Chain switches open";"One or many switches in chain open.";"";""
"10/10/2019 7:30:26 AM";"Operational";"Info";"10012";"Safety guard stop state";"Runchain opened by any safety guard.";"";"Close runchain, it could be openedby the following devices (if used):Access gate, light screen, servodisconnector or any other safetydevice connected to the runchain."
"10/10/2019 7:29:31 AM";"Operational";"Info";"10011";"Motors on state";"";"";""
"10/10/2019 7:29:31 AM";"Operational";"Info";"10010";"Motors off state";"";"";""
"10/10/2019 7:29:30 AM";"System";"Warning";"20140";"Motors On rejected.";"Motors On via System IO not allowed.";"";""
"10/10/2019 7:29:30 AM";"Operational";"Info";"10053";"Regain ready";"The regain movement is ready";"";""
"10/10/2019 7:29:30 AM";"Operational";"Info";"10052";"Regain start";"A regain movement has started";"";""
"10/10/2019 7:29:30 AM";"Operational";"Info";"10011";"Motors on state";"";"";""
"10/10/2019 7:29:30 AM";"Operational";"Info";"10010";"Motors off state";"";"";""
"10/10/2019 7:29:30 AM";"Operational";"Info";"10007";"Program started";"The task MAIN has started to execute. The originator is an extern client.";"";""
"10/10/2019 7:29:30 AM";"Operational";"Info";"10005";"Program stopped";"The task MAIN has stopped. The reason is that an external or internal stop has occurred.";"";""
"10/10/2019 7:29:29 AM";"Operational";"Info";"10011";"Motors on state";"";"";""
"10/10/2019 7:29:29 AM";"Operational";"Info";"10002";"Program reset";"The task MAIN has been rewound to its start point.";"";""
"10/10/2019 7:29:20 AM";"Operational";"Info";"10010";"Motors off state";"";"";""
"10/10/2019 7:26:43 AM";"System";"Error";"20205";"Auto Stop open";"";"";""
"10/10/2019 7:26:43 AM";"Operational";"Info";"10012";"Safety guard stop state";"Runchain opened by any safety guard.";"";"Close runchain, it could be openedby the following devices (if used):Access gate, light screen, servodisconnector or any other safetydevice connected to the runchain."
"10/10/2019 7:26:16 AM";"Operational";"Info";"10010";"Motors off state";"";"";""
"10/10/2019 7:26:15 AM";"Operational";"Info";"10005";"Program stopped";"The task MAIN has stopped. The reason is that an external or internal stop has occurred.";"";""
"10/10/2019 5:44:28 AM";"System";"Warning";"20306";"Fan malfunction";"Cabinet cool fan 2 malfunction.";"";"Check1. Fan hardware.2. Fan cabling.3. Panel unit supervision."
"10/10/2019 5:44:28 AM";"System";"Warning";"20305";"Fan malfunction";"Cabinet cool fan 1 malfunction.";"";"Check1. Fan hardware.2. Fan cabling.3. Panel unit supervision."
"10/10/2019 5:44:28 AM";"System";"Warning";"20303";"Fan malfunction";"Drive system cool fan 3 malfunction.";"";"Check1. Fan hardware.2. Fan cabling.3. Panel unit supervision."
"10/10/2019 5:43:29 AM";"Operational";"Info";"10053";"Regain ready";"The regain movement is ready";"";""
"10/10/2019 5:43:29 AM";"Operational";"Info";"10052";"Regain start";"A regain movement has started";"";""
"10/10/2019 5:43:29 AM";"Operational";"Info";"10011";"Motors on state";"";"";""
"10/10/2019 5:43:29 AM";"Operational";"Info";"10008";"Program restarted";"The task MAIN has restarted to execute. The originator is an extern client.";"";""
"10/10/2019 5:43:17 AM";"Operational";"Info";"10010";"Motors off state";"";"";""
"10/10/2019 5:43:12 AM";"System";"Error";"20208";"Chain switches open";"One or many switches in chain open.";"";""
"10/10/2019 5:43:12 AM";"Operational";"Info";"10012";"Safety guard stop state";"Runchain opened by any safety guard.";"";"Close runchain, it could be openedby the following devices (if used):Access gate, light screen, servodisconnector or any other safetydevice connected to the runchain."
"10/10/2019 5:39:53 AM";"Operational";"Info";"10010";"Motors off state";"";"";""
"10/10/2019 5:38:59 AM";"Connected Services";"Info";"173020";"Controller boot ended";"Robot controller boot sequence has ended.";"";""
"10/10/2019 5:36:57 AM";"System";"Error";"20208";"Chain switches open";"One or many switches in chain open.";"";""
"10/10/2019 5:36:57 AM";"System";"Error";"20205";"Auto Stop open";"";"";""
"10/10/2019 5:36:57 AM";"Operational";"Info";"10012";"Safety guard stop state";"Runchain opened by any safety guard.";"";"Close runchain, it could be openedby the following devices (if used):Access gate, light screen, servodisconnector or any other safetydevice connected to the runchain."
"10/10/2019 5:36:57 AM";"Operational";"Info";"10005";"Program stopped";"The task MAIN has stopped. The reason is that an external or internal stop has occurred.";"";""
"10/10/2019 4:09:28 AM";"System";"Warning";"20306";"Fan malfunction";"Cabinet cool fan 2 malfunction.";"";"Check1. Fan hardware.2. Fan cabling.3. Panel unit supervision."
"10/10/2019 4:09:28 AM";"System";"Warning";"20305";"Fan malfunction";"Cabinet cool fan 1 malfunction.";"";"Check1. Fan hardware.2. Fan cabling.3. Panel unit supervision."
"10/10/2019 4:09:28 AM";"System";"Warning";"20303";"Fan malfunction";"Drive system cool fan 3 malfunction.";"";"Check1. Fan hardware.2. Fan cabling.3. Panel unit supervision."
"10/10/2019 4:08:30 AM";"Operational";"Info";"10053";"Regain ready";"The regain movement is ready";"";""
"10/10/2019 4:08:30 AM";"Operational";"Info";"10008";"Program restarted";"The task MAIN has restarted to execute. The originator is an extern client.";"";""
"10/10/2019 4:08:29 AM";"Operational";"Info";"10052";"Regain start";"A regain movement has started";"";""
"10/10/2019 4:08:29 AM";"Operational";"Info";"10011";"Motors on state";"";"";""
"10/10/2019 4:08:20 AM";"Operational";"Info";"10010";"Motors off state";"";"";""
"10/10/2019 4:02:59 AM";"System";"Error";"20208";"Chain switches open";"One or many switches in chain open.";"";""
"10/10/2019 4:02:59 AM";"System";"Error";"20205";"Auto Stop open";"";"";""
"10/10/2019 4:02:59 AM";"Operational";"Info";"10012";"Safety guard stop state";"Runchain opened by any safety guard.";"";"Close runchain, it could be openedby the following devices (if used):Access gate, light screen, servodisconnector or any other safetydevice connected to the runchain."
"10/10/2019 4:02:59 AM";"Operational";"Info";"10005";"Program stopped";"The task MAIN has stopped. The reason is that an external or internal stop has occurred.";"";""
"10/10/2019 3:02:57 AM";"System";"Warning";"20306";"Fan malfunction";"Cabinet cool fan 2 malfunction.";"";"Check1. Fan hardware.2. Fan cabling.3. Panel unit supervision."
"10/10/2019 3:02:57 AM";"System";"Warning";"20305";"Fan malfunction";"Cabinet cool fan 1 malfunction.";"";"Check1. Fan hardware.2. Fan cabling.3. Panel unit supervision."
"10/10/2019 3:02:57 AM";"System";"Warning";"20303";"Fan malfunction";"Drive system cool fan 3 malfunction.";"";"Check1. Fan hardware.2. Fan cabling.3. Panel unit supervision."
"10/10/2019 3:01:59 AM";"Operational";"Info";"10053";"Regain ready";"The regain movement is ready";"";""
"10/10/2019 3:01:59 AM";"Operational";"Info";"10052";"Regain start";"A regain movement has started";"";""
"10/10/2019 3:01:59 AM";"Operational";"Info";"10008";"Program restarted";"The task MAIN has restarted to execute. The originator is an extern client.";"";""
"10/10/2019 3:01:58 AM";"Operational";"Info";"10011";"Motors on state";"";"";""
"10/10/2019 3:00:57 AM";"Operational";"Info";"10005";"Program stopped";"The task MAIN has stopped. The reason is that an external or internal stop has occurred.";"";""
"10/10/2019 2:23:18 AM";"System";"Warning";"20142";"Start rejected.";"Start/restart of program via System IO not allowed. The reason could be that the robot is outside of regain distance. 94.  10010 Status: Motors off state 1010 03:00.57";"";""
"10/10/2019 2:23:18 AM";"System";"Warning";"20054";"Not allowed command";"Not allowed when program is executing.";"";"Stop the program executing."
"10/9/2019 10:15:34 PM";"Connected Services";"Info";"178401";"Controller script of type System successfully completed";"";"";""
"10/9/2019 10:11:56 PM";"Connected Services";"Info";"178401";"Controller script of type Alarm successfully completed";"";"";""
"10/9/2019 10:09:08 PM";"System";"Warning";"20306";"Fan malfunction";"Cabinet cool fan 2 malfunction.";"";"Check1. Fan hardware.2. Fan cabling.3. Panel unit supervision."
"10/9/2019 10:09:08 PM";"System";"Warning";"20305";"Fan malfunction";"Cabinet cool fan 1 malfunction.";"";"Check1. Fan hardware.2. Fan cabling.3. Panel unit supervision."
"10/9/2019 10:09:08 PM";"System";"Warning";"20303";"Fan malfunction";"Drive system cool fan 3 malfunction.";"";"Check1. Fan hardware.2. Fan cabling.3. Panel unit supervision."
"10/9/2019 10:07:58 PM";"Operational";"Info";"10053";"Regain ready";"The regain movement is ready";"";""
"10/9/2019 10:07:58 PM";"Operational";"Info";"10052";"Regain start";"A regain movement has started";"";""
"10/9/2019 10:07:58 PM";"Operational";"Info";"10040";"Program loaded";"The task MAIN has loaded a program or program module. The free user space was 5338416 bytes before this operation and 5305588 bytes after.";"";"Note! 1 Kbyte = 1024 bytes."
"10/9/2019 10:07:58 PM";"Operational";"Info";"10007";"Program started";"The task MAIN has started to execute. The originator is unknown.";"";""
"10/9/2019 10:07:58 PM";"Operational";"Info";"10005";"Program stopped";"The task MAIN has stopped. The reason is that the event routine for RESET or POWER_ON is ready.";"";""
"10/9/2019 10:07:58 PM";"Operational";"Info";"10002";"Program reset";"The task MAIN has been rewound to its start point.";"";""
"10/9/2019 10:07:57 PM";"Operational";"Info";"10011";"Motors on state";"";"";""
"10/9/2019 10:07:57 PM";"Operational";"Info";"10002";"Program reset";"The task MAIN has been rewound to its start point.";"";""
"10/9/2019 10:07:50 PM";"System";"Warning";"20306";"Fan malfunction";"Cabinet cool fan 2 malfunction.";"";"Check1. Fan hardware.2. Fan cabling.3. Panel unit supervision."
"10/9/2019 10:07:50 PM";"System";"Warning";"20305";"Fan malfunction";"Cabinet cool fan 1 malfunction.";"";"Check1. Fan hardware.2. Fan cabling.3. Panel unit supervision."
"10/9/2019 10:06:58 PM";"Operational";"Info";"10010";"Motors off state";"";"";""
"10/9/2019 10:06:57 PM";"Operational";"Info";"10005";"Program stopped";"The task MAIN has stopped. The reason is that an external or internal stop has occurred.";"";""
"10/9/2019 10:06:51 PM";"Operational";"Info";"10053";"Regain ready";"The regain movement is ready";"";""
"10/9/2019 10:06:51 PM";"Operational";"Info";"10052";"Regain start";"A regain movement has started";"";""
"10/9/2019 10:06:51 PM";"Operational";"Info";"10007";"Program started";"The task MAIN has started to execute. The originator is an extern client.";"";""
"10/9/2019 10:06:50 PM";"Operational";"Info";"10011";"Motors on state";"";"";""
"10/9/2019 10:06:50 PM";"Operational";"Info";"10005";"Program stopped";"The task MAIN has stopped. The reason is that an external or internal stop has occurred.";"";""
"10/9/2019 10:06:50 PM";"Operational";"Info";"10002";"Program reset";"The task MAIN has been rewound to its start point.";"";""
"10/9/2019 10:06:49 PM";"Operational";"Info";"10010";"Motors off state";"";"";""
"10/9/2019 10:06:43 PM";"Operational";"Info";"10053";"Regain ready";"The regain movement is ready";"";""
"10/9/2019 10:06:43 PM";"Operational";"Info";"10052";"Regain start";"A regain movement has started";"";""
"10/9/2019 10:06:43 PM";"Operational";"Info";"10011";"Motors on state";"";"";""
"10/9/2019 10:06:43 PM";"Operational";"Info";"10007";"Program started";"The task MAIN has started to execute. The originator is an extern client.";"";""
"10/9/2019 10:06:43 PM";"Operational";"Info";"10002";"Program reset";"The task MAIN has been rewound to its start point.";"";""
"10/9/2019 10:06:38 PM";"Operational";"Info";"10010";"Motors off state";"";"";""
"10/9/2019 10:06:37 PM";"Operational";"Info";"10005";"Program stopped";"The task MAIN has stopped. The reason is that an external or internal stop has occurred.";"";""
"10/9/2019 10:06:36 PM";"Operational";"Info";"10053";"Regain ready";"The regain movement is ready";"";""
"10/9/2019 10:06:36 PM";"Operational";"Info";"10052";"Regain start";"A regain movement has started";"";""
"10/9/2019 10:06:36 PM";"Operational";"Info";"10007";"Program started";"The task MAIN has started to execute. The originator is an extern client.";"";""
"10/9/2019 10:06:35 PM";"Operational";"Info";"10011";"Motors on state";"";"";""
"10/9/2019 10:06:35 PM";"Operational";"Info";"10002";"Program reset";"The task MAIN has been rewound to its start point.";"";""
"10/9/2019 10:06:15 PM";"Operational";"Info";"10010";"Motors off state";"";"";""
"10/9/2019 10:06:15 PM";"Operational";"Info";"10005";"Program stopped";"The task MAIN has stopped. The reason is that an external or internal stop has occurred.";"";""
"10/9/2019 10:05:44 PM";"Operational";"Info";"10053";"Regain ready";"The regain movement is ready";"";""
"10/9/2019 10:05:44 PM";"Operational";"Info";"10052";"Regain start";"A regain movement has started";"";""
"10/9/2019 10:05:44 PM";"Operational";"Info";"10011";"Motors on state";"";"";""
"10/9/2019 10:05:44 PM";"Operational";"Info";"10008";"Program restarted";"The task MAIN has restarted to execute. The originator is an extern client.";"";""
"10/9/2019 10:04:58 PM";"Operational";"Info";"10010";"Motors off state";"";"";""
"10/9/2019 9:44:59 PM";"System";"Error";"20205";"Auto Stop open";"";"";""
"10/9/2019 9:44:59 PM";"Operational";"Info";"10005";"Program stopped";"The task MAIN has stopped. The reason is that an external or internal stop has occurred.";"";""
"10/9/2019 9:44:58 PM";"System";"Error";"20208";"Chain switches open";"One or many switches in chain open.";"";""
